subject_folder	channel	freq_hz	psd_uV2_per_Hz
P05	P3	7.000000	0.00109262031037
P05	P3	8.000000	0.00474003050476
P05	P3	9.000000	0.00845604855567
P05	P3	10.000000	0.00409326795489
P05	P3	11.000000	0.0024409245234
P05	P3	12.000000	0.000128610743559
P05	P3	13.000000	0.00206694332883
P05	P3	14.000000	0.00107142911293
P05	P3	15.000000	0.000650726549793
P05	P3	16.000000	0.00108507636469
P05	P3	17.000000	0.00307024712674
P05	P3	18.000000	0.000188829013496
P05	P3	19.000000	0.00105233537033
P05	P3	20.000000	0.000598038954195
P05	P3	21.000000	8.45883732836e-06
P05	P3	22.000000	1.61513817147e-05
P05	P3	23.000000	8.13390579424e-05
P05	P3	24.000000	0.000267689698376
P05	P3	25.000000	0.00060898141237
P05	P3	26.000000	0.00127366324887
P05	P3	27.000000	0.000177755660843
P05	P3	28.000000	0.00033571314998
P05	P3	29.000000	0.00021193025168
P05	P3	30.000000	0.000278920837445
P05	P3	31.000000	0.000689691863954
P05	P3	32.000000	0.000373529823264
P05	P3	33.000000	0.000157062328071
P05	P3	34.000000	0.000105721177533
P05	P3	35.000000	0.000446874735644
P05	P3	36.000000	0.000555517734028
P05	P3	37.000000	0.000157843300258
P05	P3	38.000000	0.000631658942439
P05	P3	39.000000	0.000189400001545
P05	P3	40.000000	0.000337410834618
P05	P3	41.000000	0.000487161742058
P05	P3	42.000000	0.000286772061372
P05	P3	43.000000	1.37919187182e-06
P05	P3	44.000000	5.00764099343e-06
P05	P3	45.000000	2.9880668535e-06
P05	P3	46.000000	0.000363349739928
P05	P3	47.000000	0.000380252138712
P05	P3	48.000000	1.68010938069e-05
P05	P3	49.000000	5.73677098146e-05
P05	P3	50.000000	3.28769573343e-07
P05	P3	51.000000	2.75907386822e-05
P05	P3	52.000000	0.00010219097021
P05	P3	53.000000	3.75967351829e-06
P05	P3	54.000000	0.000136964430567
P05	P3	55.000000	0.000118733958516
P05	P3	56.000000	0.000218644112465
P05	P3	57.000000	9.84534417512e-05
P05	P3	58.000000	1.68859023688e-05
P05	P3	59.000000	0.000250363664236
P05	P3	60.000000	0.000328030670062
P05	P3	61.000000	9.29675879888e-05
P05	P3	62.000000	6.49175053695e-05
P05	P3	63.000000	8.2162929175e-05
P05	P3	64.000000	1.33054982143e-06
P05	P3	65.000000	2.20676884055e-05
P05	P3	66.000000	1.42857970786e-05
P05	P3	67.000000	6.23048763373e-05
P05	P3	68.000000	2.11326077988e-05
P05	P3	69.000000	2.47017705988e-05
P05	P3	70.000000	6.98651092534e-06
P05	P3	71.000000	7.15086425771e-05
P05	P3	72.000000	0.000156117894221
P05	P3	73.000000	8.99883598322e-05
P05	P3	74.000000	0.000151440835907
P05	P3	75.000000	0.000258160318481
P05	P3	76.000000	9.73165078904e-05
P05	P3	77.000000	0.000171372943441
P05	P3	78.000000	0.000105541272205
P05	P3	79.000000	1.08366712084e-05
P05	P3	80.000000	5.65758600715e-05
P05	C3	1.000000	0.222750216722
P05	C3	2.000000	0.0585347376764
P05	C3	3.000000	0.0102427946404
P05	C3	4.000000	0.00753620732576
P05	C3	5.000000	0.00582243548706
P05	C3	6.000000	0.00174556870479
P05	C3	7.000000	0.0106587847695
P05	C3	8.000000	0.00434136018157
P05	C3	9.000000	0.000147657541675
P05	C3	10.000000	0.00347368861549
P05	C3	11.000000	0.0122635057196
P05	C3	12.000000	0.0019376790151
P05	C3	13.000000	0.00117563456297
P05	C3	14.000000	0.000178441026947
P05	C3	15.000000	7.22508002582e-06
P05	C3	16.000000	0.00143919757102
P05	C3	17.000000	0.00348054571077
P05	C3	18.000000	0.00155324849766
P05	C3	19.000000	0.000819231325295
P05	C3	20.000000	0.000803510542028
P05	C3	21.000000	0.000671901565511
P05	C3	22.000000	0.0003825261374
P05	C3	23.000000	0.000271101016551
P05	C3	24.000000	0.000118264171761
P05	C3	25.000000	4.33639388575e-06
P05	C3	26.000000	0.000327778863721
P05	C3	27.000000	0.000118255826237
P05	C3	28.000000	0.000616471283138
P05	C3	29.000000	0.000614961085375
P05	C3	30.000000	7.87751469034e-06
P05	C3	31.000000	0.000286177964881
P05	C3	32.000000	0.000409755157307
P05	C3	33.000000	0.000555733335204
P05	C3	34.000000	0.000601565814577
P05	C3	35.000000	0.000411689805333
P05	C3	36.000000	0.000181786541361
P05	C3	37.000000	0.000299838458886
P05	C3	38.000000	0.000546754745301
P05	C3	39.000000	0.000332649273332
P05	C3	40.000000	6.97671202943e-05
P05	C3	41.000000	0.000110160632175
P05	C3	42.000000	9.79233373073e-05
P05	C3	43.000000	6.29148053122e-05
P05	C3	44.000000	0.000152740845806
P05	C3	45.000000	4.5527376642e-06
P05	C3	46.000000	0.000109898239316
P05	C3	47.000000	3.20578510582e-05
P05	C3	48.000000	1.37386277856e-05
P05	C3	49.000000	6.99784641256e-06
P05	C3	50.000000	4.50945008197e-05
P05	C3	51.000000	7.68355093896e-05
P05	C3	52.000000	0.000150290259626
P05	C3	53.000000	0.000158094670041
P05	C3	54.000000	1.80451679626e-05
P05	C3	55.000000	1.2199036064e-05
P05	C3	56.000000	0.000231583078858
P05	C3	57.000000	0.000298779574223
P05	C3	58.000000	6.5026943048e-05
P05	C3	59.000000	0.000337784644216
P05	C3	60.000000	6.39809295535e-05
P05	C3	61.000000	6.0115744418e-05
P05	C3	62.000000	0.000153113200213
P05	C3	63.000000	0.000103836588096
P05	C3	64.000000	2.78092393273e-05
P05	C3	65.000000	6.83982125338e-06
P05	C3	66.000000	0.000114358808787
P05	C3	67.000000	6.07266447332e-05
P05	C3	68.000000	0.000107287836727
P05	C3	69.000000	3.50653463101e-05
P05	C3	70.000000	2.32474540098e-05
P05	C3	71.000000	1.98234592972e-05
P05	C3	72.000000	4.82387622469e-05
P05	C3	73.000000	7.67741003074e-05
P05	C3	74.000000	9.58878808888e-05
P05	C3	75.000000	8.30657445476e-05
P05	C3	76.000000	1.0694084267e-05
P05	C3	77.000000	5.82577085879e-05
P05	C3	78.000000	0.000132221801323
P05	C3	79.000000	9.80238473858e-05
P05	C3	80.000000	0.000166672645719
P05	F3	1.000000	1.95838594437
P05	F3	2.000000	0.248240709305
P05	F3	3.000000	0.0770298913121
P05	F3	4.000000	0.0295599848032
P05	F3	5.000000	0.0265042297542
P05	F3	6.000000	0.00945373531431
P05	F3	7.000000	0.00235808384605
P05	F3	8.000000	0.00514292623848
P05	F3	9.000000	0.021612977609
P05	F3	10.000000	0.0132587850094
P05	F3	11.000000	0.0024019095581
P05	F3	12.000000	0.00332393776625
P05	F3	13.000000	0.00291480054148
P05	F3	14.000000	0.00243399944156
P05	F3	15.000000	0.00246312399395
P05	F3	16.000000	0.00641967635602
P05	F3	17.000000	0.00196243077517
P05	F3	18.000000	0.000631737173535
P05	F3	19.000000	0.00160141242668
P05	F3	20.000000	0.000944289844483
P05	F3	21.000000	0.00152594910469
P05	F3	22.000000	0.00361103657633
P05	F3	23.000000	0.00274019129574
P05	F3	24.000000	0.000993382534944
P05	F3	25.000000	0.00121936853975
P05	F3	26.000000	0.00155329040717
P05	F3	27.000000	0.00254472019151
P05	F3	28.000000	0.00257038720883
P05	F3	29.000000	0.00104186078534
P05	F3	30.000000	0.000123135789181
P05	F3	31.000000	0.000494660926051
P05	F3	32.000000	0.000370216817828
P05	F3	33.000000	0.000121509663586
P05	F3	34.000000	0.000195472952328
P05	F3	35.000000	0.000146775462781
P05	F3	36.000000	0.000263189169345
P05	F3	37.000000	0.000158402792295
P05	F3	38.000000	0.000147585567902
P05	F3	39.000000	0.000409983680584
P05	F3	40.000000	0.000771224382333
P05	F3	41.000000	0.000270523945801
P05	F3	42.000000	0.000143004435813
P05	F3	43.000000	0.000382179394364
P05	F3	44.000000	0.000406506645959
P05	F3	45.000000	0.000313400843879
P05	F3	46.000000	3.24278562402e-06
P05	F3	47.000000	9.82872734312e-05
P05	F3	48.000000	0.000560940767173
P05	F3	49.000000	0.000857502571307
P05	F3	50.000000	0.000166892583366
P05	F3	51.000000	0.000244921859121
P05	F3	52.000000	0.000111364759505
P05	F3	53.000000	0.000150585794472
P05	F3	54.000000	0.000125737162307
P05	F3	55.000000	0.000661144265905
P05	F3	56.000000	0.000766371493228
P05	F3	57.000000	0.000194039545022
P05	F3	58.000000	0.000118093004858
P05	F3	59.000000	0.000290657422738
P05	F3	60.000000	0.000534945866093
P05	F3	61.000000	0.000318689504638
P05	F3	62.000000	4.16353759647e-05
P05	F3	63.000000	3.18758393405e-05
P05	F3	64.000000	3.9665690565e-05
P05	F3	65.000000	2.2950841867e-06
P05	F3	66.000000	0.000238581109443
P05	F3	67.000000	0.000280710170045
P05	F3	68.000000	0.000248352822382
P05	F3	69.000000	3.72807626263e-05
P05	F3	70.000000	2.46174968197e-05
P05	F3	71.000000	7.65271761338e-05
P05	F3	72.000000	0.000254083366599
P05	F3	73.000000	0.000116386574518
P05	F3	74.000000	3.53253199137e-05
P05	F3	75.000000	0.000171164530911
P05	F3	76.000000	0.000892379204743
P05	F3	77.000000	0.000904719578102
P05	F3	78.000000	0.000125500038848
P05	F3	79.000000	2.4106591809e-05
P05	F3	80.000000	0.000202493989491
P05	F7	1.000000	1.07197749615
P05	F7	2.000000	0.0396899469197
P05	F7	3.000000	0.116642273962
P05	F7	4.000000	0.0790366977453
P05	F7	5.000000	0.0164273753762
P05	F7	6.000000	0.0071455235593
P05	F7	7.000000	0.00145711214282
P05	F7	8.000000	0.00250683515333
P05	F7	9.000000	0.0153410239145
P05	F7	10.000000	0.0205759294331
P05	F7	11.000000	0.00685383658856
P05	F7	12.000000	0.0114630162716
P05	F7	13.000000	0.0187612306327
P05	F7	14.000000	0.0129779968411
P05	F7	15.000000	0.00182903872337
P05	F7	16.000000	0.00277956249192
P05	F7	17.000000	0.00048254916328
P05	F7	18.000000	0.000276173639577
P05	F7	19.000000	0.000677585368976
P05	F7	20.000000	0.00372920674272
P05	F7	21.000000	0.000771323917434
P05	F7	22.000000	0.000624497828539
P05	F7	23.000000	0.000334712560289
P05	F7	24.000000	0.00114839256275
P05	F7	25.000000	0.00609417865053
P05	F7	26.000000	0.00376027124003
P05	F7	27.000000	0.000151381856995
P05	F7	28.000000	0.00055197958136
P05	F7	29.000000	0.000366450636648
P05	F7	30.000000	0.000575354672037
P05	F7	31.000000	8.94501354196e-05
P05	F7	32.000000	0.00288131600246
P05	F7	33.000000	0.00168997514993
P05	F7	34.000000	0.00116632017307
P05	F7	35.000000	0.00165005517192
P05	F7	36.000000	0.000803650182206
P05	F7	37.000000	0.000282141350908
P05	F7	38.000000	0.000558654079214
P05	F7	39.000000	0.00120413547847
P05	F7	40.000000	0.0014393448364
P05	F7	41.000000	0.000254750717431
P05	F7	42.000000	0.000195618718863
P05	F7	43.000000	0.00121559028048
P05	F7	44.000000	0.000749197322875
P05	F7	45.000000	6.46519329166e-05
P05	F7	46.000000	0.000309903902235
P05	F7	47.000000	0.000180311428267
P05	F7	48.000000	0.000134801113745
P05	F7	49.000000	0.000101426710899
P05	F7	50.000000	0.000378635828383
P05	F7	51.000000	7.53517670091e-05
P05	F7	52.000000	1.32968243634e-05
P05	F7	53.000000	0.000148075894685
P05	F7	54.000000	0.000346754794009
P05	F7	55.000000	5.34541050001e-06
P05	F7	56.000000	0.000212293496588
P05	F7	57.000000	0.000162269032444
P05	F7	58.000000	1.20479580801e-05
P05	F7	59.000000	4.72781030112e-05
P05	F7	60.000000	0.000110199449409
P05	F7	61.000000	0.000326027075062
P05	F7	62.000000	9.37835065997e-05
P05	F7	63.000000	7.88733668742e-05
P05	F7	64.000000	4.37407434219e-05
P05	F7	65.000000	0.000237101776293
P05	F7	66.000000	0.00135477818549
P05	F7	67.000000	0.00134082441218
P05	F7	68.000000	0.000164265031344
P05	F7	69.000000	7.98364417278e-05
P05	F7	70.000000	8.12235302874e-05
P05	F7	71.000000	3.00162628264e-05
P05	F7	72.000000	1.60354902619e-05
P05	F7	73.000000	3.53792675014e-05
P05	F7	74.000000	0.000233692146139
P05	F7	75.000000	0.000228564604186
P05	F7	76.000000	4.2927575123e-05
P05	F7	77.000000	1.91688450286e-05
P05	F7	78.000000	0.00010809032392
P05	F7	79.000000	2.16692715185e-05
P05	F7	80.000000	9.53127455432e-05
P05	FC5	1.000000	0.425083577633
P05	FC5	2.000000	0.0226762574166
P05	FC5	3.000000	0.0168604385108
P05	FC5	4.000000	0.0212921369821
P05	FC5	5.000000	0.0123719293624
P05	FC5	6.000000	5.3463822951e-06
P05	FC5	7.000000	0.00632494920865
P05	FC5	8.000000	0.00323028163984
P05	FC5	9.000000	0.00640540430322
P05	FC5	10.000000	0.00122514285613
P05	FC5	11.000000	0.0077355960384
P05	FC5	12.000000	0.00522297993302
P05	FC5	13.000000	0.00398930720985
P05	FC5	14.000000	0.000403828307753
P05	FC5	15.000000	0.000138161383802
P05	FC5	16.000000	0.00149824179243
P05	FC5	17.000000	0.00130411994178
P05	FC5	18.000000	0.000267782714218
P05	FC5	19.000000	0.000780251983088
P05	FC5	20.000000	0.000250343466178
P05	FC5	21.000000	0.000145911733853
P05	FC5	22.000000	0.000462145399069
P05	FC5	23.000000	0.000579940737225
P05	FC5	24.000000	4.28095881944e-05
P05	FC5	25.000000	0.000792085193098
P05	FC5	26.000000	0.00138547981624
P05	FC5	27.000000	0.000293726305244
P05	FC5	28.000000	4.47557285952e-05
P05	FC5	29.000000	0.000778320187237
P05	FC5	30.000000	0.000398136588046
P05	FC5	31.000000	0.000317686179187
P05	FC5	32.000000	0.000638935831375
P05	FC5	33.000000	0.000601961626671
P05	FC5	34.000000	8.23347145342e-05
P05	FC5	35.000000	0.000336012279149
P05	FC5	36.000000	0.000435367110185
P05	FC5	37.000000	0.000627753441222
P05	FC5	38.000000	2.25164785661e-05
P05	FC5	39.000000	5.92077049077e-05
P05	FC5	40.000000	0.000234644438024
P05	FC5	41.000000	0.000296489044558
P05	FC5	42.000000	9.65888011706e-06
P05	FC5	43.000000	8.34741804283e-05
P05	FC5	44.000000	4.97403816553e-05
P05	FC5	45.000000	8.98110374692e-05
P05	FC5	46.000000	1.73695680132e-05
P05	FC5	47.000000	0.000138252216857
P05	FC5	48.000000	0.000279771222267
P05	FC5	49.000000	0.000285221118247
P05	FC5	50.000000	0.000143311001011
P05	FC5	51.000000	4.9794500228e-05
P05	FC5	52.000000	2.83104691334e-05
P05	FC5	53.000000	0.00021771316824
P05	FC5	54.000000	0.000250321580097
P05	FC5	55.000000	0.000125182777992
P05	FC5	56.000000	1.26507738969e-05
P05	FC5	57.000000	0.000204653551918
P05	FC5	58.000000	0.000201869523153
P05	FC5	59.000000	0.000229632525588
P05	FC5	60.000000	7.84033254604e-05
P05	FC5	61.000000	0.000103335929452
P05	FC5	62.000000	0.000369141052943
P05	FC5	63.000000	0.000214960920857
P05	FC5	64.000000	7.37590744393e-05
P05	FC5	65.000000	8.59915144247e-06
P05	FC5	66.000000	3.25122600771e-05
P05	FC5	67.000000	0.000185621946002
P05	FC5	68.000000	3.93903883378e-06
P05	FC5	69.000000	0.000366680353181
P05	FC5	70.000000	0.000184222255484
P05	FC5	71.000000	6.39413315184e-07
P05	FC5	72.000000	0.000111988527351
P05	FC5	73.000000	0.000229414363275
P05	FC5	74.000000	0.000153302389663
P05	FC5	75.000000	0.0001031664724
P05	FC5	76.000000	2.96988673654e-05
P05	FC5	77.000000	4.78710244352e-05
P05	FC5	78.000000	4.48027421953e-05
P05	FC5	79.000000	8.68946372066e-05
P05	FC5	80.000000	0.000240766923525
P05	CP5	1.000000	0.129116758704
P05	CP5	2.000000	0.0189606901258
P05	CP5	3.000000	0.0265191439539
P05	CP5	4.000000	0.00188592483755
P05	CP5	5.000000	0.000137663490023
P05	CP5	6.000000	0.00410562986508
P05	CP5	7.000000	0.00451705511659
P05	CP5	8.000000	0.000859697407577
P05	CP5	9.000000	0.000606190296821
P05	CP5	10.000000	0.00602498045191
P05	CP5	11.000000	0.0164324585348
P05	CP5	12.000000	0.00258728093468
P05	CP5	13.000000	0.00146631454118
P05	CP5	14.000000	0.000302554632071
P05	CP5	15.000000	0.000279861909803
P05	CP5	16.000000	0.00026177946711
P05	CP5	17.000000	0.000848317460623
P05	CP5	18.000000	0.000649228459224
P05	CP5	19.000000	0.00148063176312
P05	CP5	20.000000	0.00143767427653
P05	CP5	21.000000	0.000424767902587
P05	CP5	22.000000	0.00118332507554
P05	CP5	23.000000	0.00106438761577
P05	CP5	24.000000	6.79036247675e-06
P05	CP5	25.000000	0.000560867832974
P05	CP5	26.000000	0.000395824521547
P05	CP5	27.000000	0.00044149835594
P05	CP5	28.000000	0.000945440493524
P05	CP5	29.000000	0.000258858228335
P05	CP5	30.000000	0.000387266685721
P05	CP5	31.000000	0.000451847037766
P05	CP5	32.000000	0.000968057254795
P05	CP5	33.000000	0.000717553368304
P05	CP5	34.000000	0.000565875438042
P05	CP5	35.000000	0.000541446555872
P05	CP5	36.000000	0.000140519463457
P05	CP5	37.000000	0.000569939846173
P05	CP5	38.000000	0.000444219767815
P05	CP5	39.000000	0.000282140856143
P05	CP5	40.000000	3.15282086376e-05
P05	CP5	41.000000	0.000104925922642
P05	CP5	42.000000	0.000192612278624
P05	CP5	43.000000	0.000434415327618
P05	CP5	44.000000	0.000636468990706
P05	CP5	45.000000	0.000439341558376
P05	CP5	46.000000	0.000489143363666
P05	CP5	47.000000	8.43465313665e-05
P05	CP5	48.000000	3.50155787601e-05
P05	CP5	49.000000	0.000287629663944
P05	CP5	50.000000	0.000411984336097
P05	CP5	51.000000	0.000324671767885
P05	CP5	52.000000	0.000135437876452
P05	CP5	53.000000	6.51766640658e-06
P05	CP5	54.000000	1.82299954758e-05
P05	CP5	55.000000	0.000159457660629
P05	CP5	56.000000	0.000100133191154
P05	CP5	57.000000	7.08485856649e-07
P05	CP5	58.000000	1.92757652258e-05
P05	CP5	59.000000	4.46492995252e-05
P05	CP5	60.000000	1.43205261338e-05
P05	CP5	61.000000	8.14585018816e-06
P05	CP5	62.000000	6.22420047875e-05
P05	CP5	63.000000	0.000151913875015
P05	CP5	64.000000	4.51036430604e-05
P05	CP5	65.000000	0.000248472730163
P05	CP5	66.000000	0.000211679405766
P05	CP5	67.000000	0.000202994153369
P05	CP5	68.000000	1.5001293832e-05
P05	CP5	69.000000	1.2191044334e-05
P05	CP5	70.000000	1.61753941939e-05
P05	CP5	71.000000	4.8970541684e-05
P05	CP5	72.000000	5.01240465383e-05
P05	CP5	73.000000	0.000119069176435
P05	CP5	74.000000	0.000345456355717
P05	CP5	75.000000	0.000248295255005
P05	CP5	76.000000	0.000109306703962
P05	CP5	77.000000	0.000108825079224
P05	CP5	78.000000	0.000161458548973
P05	CP5	79.000000	0.000207153891097
P05	CP5	80.000000	0.000101382902358
P05	T7	1.000000	0.521604180336
P05	T7	2.000000	0.0335607454181
P05	T7	3.000000	0.0319336429238
P05	T7	4.000000	0.0130065483972
P05	T7	5.000000	0.0155370896682
P05	T7	6.000000	0.00552580971271
P05	T7	7.000000	0.00935456901789
P05	T7	8.000000	0.000544423121028
P05	T7	9.000000	0.00524080777541
P05	T7	10.000000	0.00508179375902
P05	T7	11.000000	0.00196475698613
P05	T7	12.000000	0.00329742231406
P05	T7	13.000000	0.00303132180125
P05	T7	14.000000	0.00291100749746
P05	T7	15.000000	0.0010522804223
P05	T7	16.000000	0.00419325288385
P05	T7	17.000000	0.00357425911352
P05	T7	18.000000	0.00344901136123
P05	T7	19.000000	0.0032261882443
P05	T7	20.000000	0.0115196024999
P05	T7	21.000000	0.00487404828891
P05	T7	22.000000	0.000781214912422
P05	T7	23.000000	0.00123680545948
P05	T7	24.000000	2.61519071501e-05
P05	T7	25.000000	0.000839184445795
P05	T7	26.000000	0.000300256331684
P05	T7	27.000000	1.90643713722e-05
P05	T7	28.000000	0.000212390645174
P05	T7	29.000000	0.000859088962898
P05	T7	30.000000	0.000119884731248
P05	T7	31.000000	0.00100598821882
P05	T7	32.000000	0.000687211635523
P05	T7	33.000000	2.70666732831e-05
P05	T7	34.000000	0.000245161965722
P05	T7	35.000000	0.00031075879815
P05	T7	36.000000	8.05879826657e-05
P05	T7	37.000000	0.000253224076005
P05	T7	38.000000	0.000824712973554
P05	T7	39.000000	0.000218316519749
P05	T7	40.000000	0.00166558870114
P05	T7	41.000000	0.00150117091835
P05	T7	42.000000	0.000282086315565
P05	T7	43.000000	0.000572354067117
P05	T7	44.000000	0.000454816035926
P05	T7	45.000000	0.00105925730895
P05	T7	46.000000	0.000539699802175
P05	T7	47.000000	0.000470361410407
P05	T7	48.000000	0.000116751078167
P05	T7	49.000000	8.79556046129e-06
P05	T7	50.000000	7.1041227784e-05
P05	T7	51.000000	0.000704057165422
P05	T7	52.000000	0.00100406375714
P05	T7	53.000000	0.000578574079555
P05	T7	54.000000	0.000518235960044
P05	T7	55.000000	0.000310217292281
P05	T7	56.000000	9.18140212889e-05
P05	T7	57.000000	0.000350748974597
P05	T7	58.000000	0.000293707387755
P05	T7	59.000000	7.86645250628e-05
P05	T7	60.000000	7.24884157535e-05
P05	T7	61.000000	7.0254514867e-05
P05	T7	62.000000	0.000304771325318
P05	T7	63.000000	0.000154170047608
P05	T7	64.000000	0.000404156482546
P05	T7	65.000000	0.000283033557935
P05	T7	66.000000	0.000251924939221
P05	T7	67.000000	7.49044775148e-05
P05	T7	68.000000	0.000123186255223
P05	T7	69.000000	0.000438502524048
P05	T7	70.000000	0.000219102774281
P05	T7	71.000000	3.23215172102e-05
P05	T7	72.000000	7.69383186707e-05
P05	T7	73.000000	2.66199986072e-05
P05	T7	74.000000	3.64222360076e-05
P05	T7	75.000000	8.35393730085e-05
P05	T7	76.000000	0.000203345422051
P05	T7	77.000000	0.000642341852654
P05	T7	78.000000	0.000719032483175
P05	T7	79.000000	0.000295940844808
P05	T7	80.000000	0.000164226847119
P05	P7	1.000000	1.74199390411
P05	P7	2.000000	0.325831800699
P05	P7	3.000000	0.0235641170293
P05	P7	4.000000	0.00980957783759
P05	P7	5.000000	0.00143094838131
P05	P7	6.000000	0.00137555447873
P05	P7	7.000000	0.00486028939486
P05	P7	8.000000	0.00155200227164
P05	P7	9.000000	0.000203076546313
P05	P7	10.000000	0.00050842174096
P05	P7	11.000000	0.00184601824731
P05	P7	12.000000	3.15101824526e-05
P05	P7	13.000000	0.0028138353955
P05	P7	14.000000	0.00231344206259
P05	P7	15.000000	0.00465162703767
P05	P7	16.000000	0.0066446904093
P05	P7	17.000000	0.00206909049302
P05	P7	18.000000	0.000238746360992
P05	P7	19.000000	0.000618278223556
P05	P7	20.000000	0.000393861264456
P05	P7	21.000000	0.000652890186757
P05	P7	22.000000	7.78866087785e-05
P05	P7	23.000000	0.000243026428507
P05	P7	24.000000	0.00035349992686
P05	P7	25.000000	0.000282326975139
P05	P7	26.000000	0.000379219913157
P05	P7	27.000000	0.000309696450131
P05	P7	28.000000	0.000586123031098
P05	P7	29.000000	0.00147557794116
P05	P7	30.000000	0.00262876250781
P05	P7	31.000000	0.00318607804365
P05	P7	32.000000	0.00100262905471
P05	P7	33.000000	3.96568175347e-05
P05	P7	34.000000	0.000222612303332
P05	P7	35.000000	8.17549880594e-06
P05	P7	36.000000	0.00108698045369
P05	P7	37.000000	0.00158807937987
P05	P7	38.000000	0.000666895066388
P05	P7	39.000000	0.000322464416968
P05	P7	40.000000	0.000184590506251
P05	P7	41.000000	0.000746723613702
P05	P7	42.000000	0.000420955184381
P05	P7	43.000000	0.000418500538217
P05	P7	44.000000	0.000288480543531
P05	P7	45.000000	0.000172978179762
P05	P7	46.000000	0.000230812802329
P05	P7	47.000000	0.000122641955386
P05	P7	48.000000	8.05879244581e-05
P05	P7	49.000000	1.01800678749e-05
P05	P7	50.000000	2.94891378871e-05
